Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
william,2021-06-08 17:03,0:42:32,,New Amsterdam: Season 2: Replacement (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:42:32,0:42:32,CA (Canada)
william,2021-06-08 16:48,0:15:21,,New Amsterdam: Season 2: The Big Picture (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:42:35,0:42:35,CA (Canada)
william,2021-06-08 16:19,0:23:38,,New Amsterdam: Season 2: The Big Picture (Episode 2),,Apple iPhone XS,0:27:17,Not latest view,CA (Canada)
william,2021-06-08 16:18,0:01:32,,Family Guy: Season 17: You Can't Handle the Booth! (Episode 17),,Apple iPhone XS,0:01:33,Not latest view,CA (Canada)
william,2021-06-08 15:58,0:19:58,,"Family Guy: Season 17: No Giggity, No Doubt (Episode 16)",,Apple iPhone XS,0:21:08,0:21:08,CA (Canada)
william,2021-06-08 15:52,0:05:31,,Family Guy: Season 17: Family Guy Lite (Episode 15),,Apple iPhone XS,0:21:05,0:21:05,CA (Canada)
william,2021-06-08 11:41,0:18:39,,The Office (U.S.): Season 9: Work Bus (Episode 4),,Apple iPhone XS,0:18:39,Not latest view,CA (Canada)
william,2021-06-08 11:19,0:21:31,,The Office (U.S.): Season 9: Andy's Ancestry (Episode 3),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-08 10:58,0:21:30,,The Office (U.S.): Season 9: Roy's Wedding (Episode 2),,Apple iPhone XS,0:21:31,Not latest view,CA (Canada)
william,2021-06-08 10:36,0:21:32,,The Office (U.S.): Season 9: New Guys (Episode 1),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-08 10:15,0:21:32,,The Office (U.S.): Season 8: Free Family Portrait Studio (Episode 24),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-08 9:53,0:21:30,,The Office (U.S.): Season 8: Turf War (Episode 23),,Apple iPhone XS,0:21:32,Not latest view,CA (Canada)
william,2021-06-08 9:32,0:21:32,,The Office (U.S.): Season 8: Fundraiser (Episode 22),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-08 9:10,0:21:31,,The Office (U.S.): Season 8: Angry Andy (Episode 21),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-08 8:49,0:21:32,,The Office (U.S.): Season 8: Welcome Party (Episode 20),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-08 8:27,0:21:32,,The Office (U.S.): Season 8: Get the Girl (Episode 19),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-08 8:05,0:21:32,,The Office (U.S.): Season 8: Last Day in Florida (Episode 18),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-08 7:44,0:21:33,,The Office (U.S.): Season 8: Test the Store (Episode 17),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-08 7:22,0:21:34,,The Office (U.S.): Season 8: After Hours (Episode 16),,Apple iPhone XS,0:21:36,Not latest view,CA (Canada)
william,2021-06-08 7:01,0:21:30,,The Office (U.S.): Season 8: Tallahassee (Episode 15),,Apple iPhone XS,0:21:32,Not latest view,CA (Canada)
william,2021-06-08 6:39,0:21:33,,The Office (U.S.): Season 8: Special Project (Episode 14),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-08 6:18,0:21:30,,The Office (U.S.): Season 8: Jury Duty (Episode 13),,Apple iPhone XS,0:21:32,Not latest view,CA (Canada)
william,2021-06-08 5:58,0:19:32,,The Office (U.S.): Season 8: Pool Party (Episode 12),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-07 15:56,0:14:44,,Family Guy: Season 17: Family Guy Lite (Episode 15),,Apple iPhone XS,0:15:34,Not latest view,CA (Canada)
william,2021-06-07 15:35,0:20:25,,Family Guy: Season 17: Island Adventure (Episode 14),,Apple iPhone XS,0:21:06,0:21:06,CA (Canada)
william,2021-06-07 15:32,0:02:51,,Family Guy: Season 17: Trans-Fat (Episode 13),,Apple iPhone XS,0:21:03,0:21:03,CA (Canada)
william,2021-06-07 8:28,0:02:00,,The Office (U.S.): Season 8: Pool Party (Episode 12),,Apple iPhone XS,0:02:01,Not latest view,CA (Canada)
william,2021-06-07 8:06,0:21:38,,The Office (U.S.): Season 8: Trivia (Episode 11),,Apple iPhone XS,0:21:39,Not latest view,CA (Canada)
william,2021-06-07 7:50,0:16:24,,The Office (U.S.): Season 8: Christmas Wishes (Episode 10),,Apple iPhone XS,0:16:26,Not latest view,CA (Canada)
william,2021-06-07 7:28,0:21:31,,The Office (U.S.): Season 8: Mrs. California (Episode 9),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-07 7:07,0:21:32,,The Office (U.S.): Season 8: Gettysburg (Episode 8),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-07 6:45,0:21:33,,The Office (U.S.): Season 8: Pam's Replacement (Episode 7),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-07 6:23,0:21:31,,The Office (U.S.): Season 8: Doomsday (Episode 6),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-07 6:02,0:21:32,,The Office (U.S.): Season 8: Spooked (Episode 5),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-07 5:40,0:21:31,,The Office (U.S.): Season 8: Garden Party (Episode 4),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-07 5:19,0:21:31,,The Office (U.S.): Season 8: Lotto (Episode 3),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-07 4:57,0:21:31,,The Office (U.S.): Season 8: The Incentive (Episode 2),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-07 4:50,0:07:36,,The Office (U.S.): Season 8: The List (Episode 1),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-06 20:22,0:30:29,,The Amazing Spider-Man 2,,Apple iPhone XS,2:13:04,2:13:04,CA (Canada)
william,2021-06-06 6:53,0:00:04,Autoplayed: user action: None; ,Modern Family: Season 8: Frank's Wedding (Episode 19),,TCL Malone DV Smart TV,0:00:04,Not latest view,CA (Canada)
william,2021-06-06 6:31,0:21:36,,Modern Family: Season 8: Five Minutes (Episode 18),,TCL Malone DV Smart TV,0:21:36,0:21:36,CA (Canada)
william,2021-06-06 6:10,0:21:33,,Modern Family: Season 8: Pig Moon Rising (Episode 17),,TCL Malone DV Smart TV,0:21:34,0:21:34,CA (Canada)
william,2021-06-06 6:08,0:01:35,Autoplayed: user action: User_Interaction; ,Modern Family: Season 8: Basketball! (Episode 16),,TCL Malone DV Smart TV,0:21:34,0:21:34,CA (Canada)
william,2021-06-06 6:08,0:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Human: The World Within,TRAILER,TCL Malone DV Smart TV,0:00:05,0:00:05,CA (Canada)
william,2021-06-06 5:46,0:19:59,Autoplayed: user action: Unspecified; ,Modern Family: Season 8: Basketball! (Episode 16),,TCL Malone DV Smart TV,0:19:59,Not latest view,CA (Canada)
william,2021-06-05 7:43,0:13:55,,The Office (U.S.): Season 8: The List (Episode 1),,Apple iPhone XS,0:13:57,Not latest view,CA (Canada)
william,2021-06-05 7:25,0:18:53,,The Office (U.S.): Season 7: Search Committee: Part 2 (Episode 26),,Apple iPhone XS,0:19:04,Not latest view,CA (Canada)
william,2021-06-05 7:01,0:23:40,,The Office (U.S.): Season 7: Search Committee: Part 1 (Episode 25),,Apple iPhone XS,0:23:42,Not latest view,CA (Canada)
william,2021-06-05 6:39,0:21:31,,"The Office (U.S.): Season 7: Dwight K. Schrute, (Acting) Manager (Episode 24)",,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-05 6:18,0:21:33,,The Office (U.S.): Season 7: The Inner Circle (Episode 23),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-05 5:42,0:35:40,,"The Office (U.S.): Season 7: Goodbye, Michael (Episode 22)",,Apple iPhone XS,0:35:42,Not latest view,CA (Canada)
william,2021-06-05 5:20,0:21:33,,The Office (U.S.): Season 7: Michael's Last Dundies (Episode 21),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-05 4:59,0:21:33,,The Office (U.S.): Season 7: Training Day (Episode 20),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-05 4:37,0:21:33,,The Office (U.S.): Season 7: Garage Sale (Episode 19),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-05 4:24,0:13:11,,The Office (U.S.): Season 7: Todd Packer (Episode 18),,Apple iPhone XS,0:21:36,Not latest view,CA (Canada)
william,2021-06-04 5:57,0:08:22,,The Office (U.S.): Season 7: Todd Packer (Episode 18),,Apple iPhone XS,0:08:22,Not latest view,CA (Canada)
william,2021-06-04 5:35,0:21:33,,The Office (U.S.): Season 7: Threat Level Midnight (Episode 17),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-04 5:13,0:21:33,,The Office (U.S.): Season 7: PDA (Episode 16),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-04 4:52,0:21:32,,The Office (U.S.): Season 7: The Search (Episode 15),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-04 4:30,0:21:34,,The Office (U.S.): Season 7: The Seminar (Episode 14),,Apple iPhone XS,0:21:36,Not latest view,CA (Canada)
william,2021-06-04 4:09,0:21:33,,The Office (U.S.): Season 7: Ultimatum (Episode 13),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-04 3:50,0:18:03,,The Office (U.S.): Season 7: Classy Christmas: Part 2 (Episode 12),,Apple iPhone XS,0:18:25,Not latest view,CA (Canada)
william,2021-06-04 3:26,0:24:35,,The Office (U.S.): Season 7: Classy Christmas: Part 1 (Episode 11),,Apple iPhone XS,0:24:37,Not latest view,CA (Canada)
william,2021-06-04 3:22,0:04:13,,The Office (U.S.): Season 7: China (Episode 10),,Apple iPhone XS,0:21:43,Not latest view,CA (Canada)
william,2021-06-04 3:18,0:02:29,,The Office (U.S.): Season 7: China (Episode 10),,Apple iPhone XS,0:17:29,Not latest view,CA (Canada)
william,2021-06-03 13:26,0:12:51,,Family Guy: Season 17: Trans-Fat (Episode 13),,Apple iPhone XS,0:16:03,Not latest view,CA (Canada)
william,2021-06-03 13:21,0:05:23,,"Family Guy: Season 17: Bri, Robot (Episode 12)",,Apple iPhone XS,0:21:07,0:21:07,CA (Canada)
william,2021-06-03 10:08,0:14:57,,The Office (U.S.): Season 7: China (Episode 10),,Apple iPhone XS,0:14:59,Not latest view,CA (Canada)
william,2021-06-03 9:47,0:21:33,,The Office (U.S.): Season 7: WUPHF.com (Episode 9),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 9:25,0:21:33,,The Office (U.S.): Season 7: Viewing Party (Episode 8),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 9:03,0:21:33,,The Office (U.S.): Season 7: Christening (Episode 7),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 8:42,0:21:33,,The Office (U.S.): Season 7: Costume Contest (Episode 6),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 8:20,0:21:36,,The Office (U.S.): Season 7: The Sting (Episode 5),,Apple iPhone XS,0:21:38,Not latest view,CA (Canada)
william,2021-06-03 7:59,0:21:33,,The Office (U.S.): Season 7: Sex Ed (Episode 4),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 7:37,0:21:33,,The Office (U.S.): Season 7: Andy's Play (Episode 3),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 7:16,0:21:36,,The Office (U.S.): Season 7: Counseling (Episode 2),,Apple iPhone XS,0:21:38,Not latest view,CA (Canada)
william,2021-06-03 6:54,0:21:36,,The Office (U.S.): Season 7: Nepotism (Episode 1),,Apple iPhone XS,0:21:38,Not latest view,CA (Canada)
william,2021-06-03 6:32,0:21:33,,The Office (U.S.): Season 6: Whistleblower (Episode 26),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 6:11,0:21:36,,The Office (U.S.): Season 6: The Chump (Episode 25),,Apple iPhone XS,0:21:38,Not latest view,CA (Canada)
william,2021-06-03 5:49,0:21:25,,The Office (U.S.): Season 6: The Cover-Up (Episode 24),,Apple iPhone XS,0:21:26,Not latest view,CA (Canada)
william,2021-06-03 5:28,0:21:33,,The Office (U.S.): Season 6: Body Language (Episode 23),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 5:06,0:21:34,,The Office (U.S.): Season 6: Secretary's Day (Episode 22),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-03 4:45,0:21:32,,The Office (U.S.): Season 6: Happy Hour (Episode 21),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-03 4:23,0:21:33,,The Office (U.S.): Season 6: New Leads (Episode 20),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-03 4:10,0:12:29,,The Office (U.S.): Season 6: St. Patrick's Day (Episode 19),,Apple iPhone XS,0:21:37,Not latest view,CA (Canada)
william,2021-06-03 1:09,0:41:17,,New Amsterdam: Season 2: Your Turn (Episode 1),,TCL Malone DV Smart TV,0:42:22,0:42:22,CA (Canada)
william,2021-06-03 0:24,0:47:17,,New Amsterdam: Season 1: Luna (Episode 22),,TCL Malone DV Smart TV,0:42:17,0:42:17,CA (Canada)
william,2021-06-02 23:41,0:41:58,Autoplayed: user action: User_Interaction; ,New Amsterdam: Season 1: This Is Not the End (Episode 21),,TCL Malone DV Smart TV,0:41:58,0:41:58,CA (Canada)
william,2021-06-02 14:04,0:15:13,,"Family Guy: Season 17: Bri, Robot (Episode 12)",,Apple iPhone XS,0:15:44,Not latest view,CA (Canada)
william,2021-06-02 13:45,0:19:00,,Family Guy: Season 17: Trump Guy (Episode 11),,Apple iPhone XS,0:21:09,0:21:09,CA (Canada)
william,2021-06-02 6:52,0:09:06,,The Office (U.S.): Season 6: St. Patrick's Day (Episode 19),,Apple iPhone XS,0:09:07,Not latest view,CA (Canada)
william,2021-06-02 6:29,0:23:14,,The Office (U.S.): Season 6: Delivery: Part 2 (Episode 18),,Apple iPhone XS,0:23:36,Not latest view,CA (Canada)
william,2021-06-02 6:10,0:19:20,,The Office (U.S.): Season 6: Delivery: Part 1 (Episode 17),,Apple iPhone XS,0:19:21,Not latest view,CA (Canada)
william,2021-06-02 5:48,0:21:32,,The Office (U.S.): Season 6: Manager and the Salesman (Episode 16),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-02 5:27,0:21:32,,The Office (U.S.): Season 6: Sabre (Episode 15),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-02 5:05,0:21:33,,The Office (U.S.): Season 6: The Banker (Episode 14),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-02 4:44,0:21:32,,The Office (U.S.): Season 6: Secret Santa (Episode 13),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-02 4:37,0:06:39,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-02 2:14,0:42:12,,New Amsterdam: Season 1: Preventable (Episode 20),,TCL Malone DV Smart TV,0:42:12,0:42:12,CA (Canada)
william,2021-06-02 1:31,0:42:16,Autoplayed: user action: User_Interaction; ,New Amsterdam: Season 1: Happy Place (Episode 19),,TCL Malone DV Smart TV,0:42:16,0:42:16,CA (Canada)
william,2021-06-02 1:31,0:00:20,Autoplayed: user action: None; ,Season 1 Trailer: Sex Education,TRAILER,TCL Malone DV Smart TV,0:00:20,0:00:20,CA (Canada)
william,2021-06-01 15:15,0:01:38,,Family Guy: Season 17: Trump Guy (Episode 11),,Apple iPhone XS,0:02:09,Not latest view,CA (Canada)
william,2021-06-01 14:55,0:20:35,,Family Guy: Season 17: Hefty Shades of Gray (Episode 10),,Apple iPhone XS,0:21:06,0:21:06,CA (Canada)
william,2021-06-01 14:34,0:20:42,,Family Guy: Season 17: Pawtucket Pete (Episode 9),,Apple iPhone XS,0:21:03,0:21:03,CA (Canada)
william,2021-06-01 14:27,0:06:23,,Family Guy: Season 17: Con Heiress (Episode 8),,Apple iPhone XS,0:21:04,0:21:04,CA (Canada)
william,2021-06-01 8:46,0:14:54,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Apple iPhone XS,0:14:55,Not latest view,CA (Canada)
william,2021-06-01 8:25,0:21:34,,The Office (U.S.): Season 6: Shareholder Meeting (Episode 11),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-01 8:03,0:21:29,,The Office (U.S.): Season 6: Murder (Episode 10),,Apple iPhone XS,0:21:31,Not latest view,CA (Canada)
william,2021-06-01 7:42,0:21:34,,The Office (U.S.): Season 6: Double Date (Episode 9),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-01 7:20,0:21:28,,The Office (U.S.): Season 6: Koi Pond (Episode 8),,Apple iPhone XS,0:21:30,Not latest view,CA (Canada)
william,2021-06-01 6:58,0:21:34,,The Office (U.S.): Season 6: The Lover (Episode 7),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-01 6:37,0:21:33,,The Office (U.S.): Season 6: Mafia (Episode 6),,Apple iPhone XS,0:21:35,Not latest view,CA (Canada)
william,2021-06-01 6:17,0:20:08,,The Office (U.S.): Season 6: Niagara: Part 2 (Episode 5),,Apple iPhone XS,0:21:32,Not latest view,CA (Canada)
william,2021-06-01 5:52,0:24:34,,The Office (U.S.): Season 6: Niagara: Part 1 (Episode 4),,Apple iPhone XS,0:24:36,Not latest view,CA (Canada)
william,2021-06-01 5:31,0:21:31,,The Office (U.S.): Season 6: The Promotion (Episode 3),,Apple iPhone XS,0:21:33,Not latest view,CA (Canada)
william,2021-06-01 5:09,0:21:33,,The Office (U.S.): Season 6: The Meeting (Episode 2),,Apple iPhone XS,0:21:34,Not latest view,CA (Canada)
william,2021-06-01 4:48,0:21:27,,The Office (U.S.): Season 6: Gossip (Episode 1),,Apple iPhone XS,0:21:29,Not latest view,CA (Canada)
william,2021-06-01 4:45,0:02:12,,The Office (U.S.): Season 5: Company Picnic (Episode 28),,Apple iPhone XS,0:21:04,Not latest view,CA (Canada)
william,2021-05-31 15:28,0:14:09,,Family Guy: Season 17: Con Heiress (Episode 8),,Apple iPhone XS,0:14:40,Not latest view,CA (Canada)
william,2021-05-31 15:08,0:20:17,,Family Guy: Season 17: The Griffin Winter Games (Episode 7),,Apple iPhone XS,0:21:08,0:21:08,CA (Canada)
william,2021-05-31 14:47,0:20:32,,Family Guy: Season 17: Stand By Meg (Episode 6),,Apple iPhone XS,0:21:02,0:21:02,CA (Canada)
william,2021-05-31 6:49,0:18:49,,The Office (U.S.): Season 5: Company Picnic (Episode 28),,Apple iPhone XS,0:18:51,Not latest view,CA (Canada)
william,2021-05-31 6:28,0:21:10,,The Office (U.S.): Season 5: Cafe Disco (Episode 27),,Apple iPhone XS,0:21:11,Not latest view,CA (Canada)
william,2021-05-31 6:07,0:21:02,,The Office (U.S.): Season 5: Casual Friday (Episode 26),,Apple iPhone XS,0:21:05,Not latest view,CA (Canada)
william,2021-05-31 5:45,0:21:04,,The Office (U.S.): Season 5: Broke (Episode 25),,Apple iPhone XS,0:21:06,Not latest view,CA (Canada)
william,2021-05-31 5:24,0:21:03,,The Office (U.S.): Season 5: Heavy Competition (Episode 24),,Apple iPhone XS,0:21:05,Not latest view,CA (Canada)
william,2021-05-31 5:03,0:21:04,,The Office (U.S.): Season 5: Michael Scott Paper Company (Episode 23),,Apple iPhone XS,0:21:05,Not latest view,CA (Canada)
william,2021-05-31 4:42,0:20:49,,The Office (U.S.): Season 5: Dream Team (Episode 22),,Apple iPhone XS,0:20:54,Not latest view,CA (Canada)
william,2021-05-31 4:21,0:21:01,,The Office (U.S.): Season 5: Two Weeks (Episode 21),,Apple iPhone XS,0:21:03,Not latest view,CA (Canada)
william,2021-05-31 4:04,0:17:49,,The Office (U.S.): Season 5: New Boss (Episode 20),,Apple iPhone XS,0:21:06,Not latest view,CA (Canada)
william,2021-05-31 1:26,0:00:01,Autoplayed: user action: User_Interaction; ,New Amsterdam: Season 1: Happy Place (Episode 19),,TCL Malone DV Smart TV,0:00:01,Not latest view,CA (Canada)
william,2021-05-31 0:44,0:42:07,,New Amsterdam: Season 1: Five Miles West (Episode 18),,TCL Malone DV Smart TV,0:42:07,0:42:07,CA (Canada)
william,2021-05-31 0:02,0:41:43,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: Sanctuary (Episode 17),,TCL Malone DV Smart TV,0:41:43,0:41:43,CA (Canada)
william,2021-05-30 22:45,0:37:31,,The Amazing Spider-Man 2,,Bell Canada Mediaroom Bell Canada Mediaroom,1:37:24,Not latest view,CA (Canada)
william,2021-05-30 15:21,0:20:32,,Family Guy: Season 17: Regarding Carter (Episode 5),,Apple iPhone XS,0:21:03,0:21:03,CA (Canada)
william,2021-05-30 15:00,0:20:26,,Family Guy: Season 17: Big Trouble in Little Quahog (Episode 4),,Apple iPhone XS,0:21:07,0:21:07,CA (Canada)
william,2021-05-30 14:48,0:12:15,,Family Guy: Season 17: Pal Stewie (Episode 3),,Apple iPhone XS,0:21:04,0:21:04,CA (Canada)
william,2021-05-29 21:01,0:04:05,,Family Guy: Season 17: Pal Stewie (Episode 3),,Bell Canada Mediaroom Bell Canada Mediaroom,0:08:49,Not latest view,CA (Canada)
william,2021-05-29 15:00,0:04:14,,Family Guy: Season 17: Pal Stewie (Episode 3),,Apple iPhone XS,0:04:45,Not latest view,CA (Canada)
william,2021-05-29 14:58,0:01:49,,Family Guy: Season 17: Dead Dog Walking (Episode 2),,Apple iPhone XS,0:21:06,0:21:06,CA (Canada)
william,2021-05-29 14:39,0:18:56,,Family Guy: Season 17: Dead Dog Walking (Episode 2),,Apple iPhone XS,0:19:17,Not latest view,CA (Canada)
william,2021-05-29 14:18,0:20:20,,Family Guy: Season 17: Married with Cancer (Episode 1),,Apple iPhone XS,0:21:08,0:21:08,CA (Canada)
william,2021-05-29 14:06,0:12:41,,"Family Guy: Season 16: Are You There God? It's Me, Peter (Episode 20)",,Apple iPhone XS,0:21:24,0:21:24,CA (Canada)
william,2021-05-29 6:51,0:03:14,,The Office (U.S.): Season 5: New Boss (Episode 20),,Apple iPhone XS,0:03:16,Not latest view,CA (Canada)
william,2021-05-29 6:30,0:21:03,,The Office (U.S.): Season 5: Golden Ticket (Episode 19),,Apple iPhone XS,0:21:05,Not latest view,CA (Canada)
william,2021-05-29 6:09,0:21:03,,The Office (U.S.): Season 5: Blood Drive (Episode 18),,Apple iPhone XS,0:21:05,Not latest view,CA (Canada)
william,2021-05-29 5:49,0:19:59,,The Office (U.S.): Season 5: Lecture Circuit: Part 2 (Episode 17),,Apple iPhone XS,0:21:05,Not latest view,CA (Canada)
william,2021-05-29 5:28,0:21:03,,The Office (U.S.): Season 5: Lecture Circuit: Part 1 (Episode 16),,Apple iPhone XS,0:21:05,Not latest view,CA (Canada)
william,2021-05-29 5:06,0:21:05,,The Office (U.S.): Season 5: Stress Relief: Part 2 (Episode 15),,Apple iPhone XS,0:21:07,Not latest view,CA (Canada)
william,2021-05-29 4:45,0:21:05,,The Office (U.S.): Season 5: Stress Relief: Part 1 (Episode 14),,Apple iPhone XS,0:21:06,Not latest view,CA (Canada)
william,2021-05-29 4:24,0:21:04,,The Office (U.S.): Season 5: Prince Family Paper (Episode 13),,Apple iPhone XS,0:21:06,Not latest view,CA (Canada)
william,2021-05-29 4:03,0:21:03,,The Office (U.S.): Season 5: The Duel (Episode 12),,Apple iPhone XS,0:21:05,Not latest view,CA (Canada)
william,2021-05-29 4:02,0:00:50,,The Office (U.S.): Season 5: Moroccan Christmas (Episode 11),,Apple iPhone XS,0:21:00,Not latest view,CA (Canada)
william,2021-05-28 23:34,0:36:44,,New Amsterdam: Season 1: King of Swords (Episode 16),,Netflix Windows App - Cadmium Windows Mobile,0:42:18,0:42:18,CA (Canada)
william,2021-05-28 6:59,0:20:08,,The Office (U.S.): Season 5: Moroccan Christmas (Episode 11),,Apple iPhone XS,0:20:09,Not latest view,CA (Canada)
william,2021-05-28 6:38,0:21:18,,The Office (U.S.): Season 5: The Surplus (Episode 10),,Apple iPhone XS,0:21:19,Not latest view,CA (Canada)
william,2021-05-28 6:17,0:20:43,,The Office (U.S.): Season 5: Frame Toby (Episode 9),,Apple iPhone XS,0:20:45,Not latest view,CA (Canada)
william,2021-05-28 5:56,0:21:05,,The Office (U.S.): Season 5: Business Trip (Episode 8),,Apple iPhone XS,0:21:06,Not latest view,CA (Canada)
william,2021-05-28 5:35,0:21:14,,The Office (U.S.): Season 5: Customer Survey (Episode 7),,Apple iPhone XS,0:21:15,Not latest view,CA (Canada)
william,2021-05-28 5:13,0:21:05,,The Office (U.S.): Season 5: Employee Transfer (Episode 6),,Apple iPhone XS,0:21:06,Not latest view,CA (Canada)
william,2021-05-28 5:13,0:00:02,,The Office (U.S.): Season 9: Moving On (Episode 16),,Apple iPhone XS,0:05:18,Not latest view,CA (Canada)
william,2021-05-28 5:05,0:07:53,,"Family Guy: Season 16: Are You There God? It's Me, Peter (Episode 20)",,Apple iPhone XS,0:08:33,Not latest view,CA (Canada)
william,2021-05-28 3:51,0:39:57,,New Amsterdam: Season 1: Croaklahoma (Episode 15),,Apple iPhone XS,0:42:17,0:42:17,CA (Canada)
william,2021-05-27 22:46,0:35:35,,New Amsterdam: Season 1: The Forsaken (Episode 14),,Apple iPhone XS,0:42:15,0:42:15,CA (Canada)
william,2021-05-27 22:37,0:06:56,,Family Guy: Season 16: The Unkindest Cut (Episode 19),,Apple iPhone XS,0:21:34,0:21:34,CA (Canada)
william,2021-05-27 17:32,0:08:16,,Family Guy: Season 16: The Unkindest Cut (Episode 19),,Apple iPhone XS,0:14:37,Not latest view,CA (Canada)
william,2021-05-27 16:50,0:05:57,,Family Guy: Season 16: The Unkindest Cut (Episode 19),,Apple iPhone XS,0:06:20,Not latest view,CA (Canada)
william,2021-05-27 15:15,0:20:33,,Family Guy: Season 16: HTTPete (Episode 18),,Apple iPhone XS,0:21:04,0:21:04,CA (Canada)
william,2021-05-27 14:54,0:21:00,,Family Guy: Season 16: Switch the Flip (Episode 17),,Apple iPhone XS,0:21:30,0:21:30,CA (Canada)
william,2021-05-27 14:35,0:11:04,,Family Guy: Season 16: Family Guy Through the Years (Episode 16),,Apple iPhone XS,0:20:42,0:20:42,CA (Canada)
william,2021-05-27 11:34,0:05:13,,The Office (U.S.): Season 9: Moving On (Episode 16),,Apple iPhone XS,0:05:15,Not latest view,CA (Canada)
william,2021-05-27 11:13,0:21:17,,The Office (U.S.): Season 9: Couple's Discount (Episode 15),,Apple iPhone XS,0:21:27,Not latest view,CA (Canada)
william,2021-05-27 10:51,0:21:26,,The Office (U.S.): Season 9: Vandalism (Episode 14),,Apple iPhone XS,0:21:27,Not latest view,CA (Canada)
william,2021-05-27 10:30,0:21:27,,The Office (U.S.): Season 9: Junior Salesman (Episode 13),,Apple iPhone XS,0:21:28,Not latest view,CA (Canada)
william,2021-05-27 10:08,0:21:28,,The Office (U.S.): Season 9: Customer Loyalty (Episode 12),,Apple iPhone XS,0:21:29,Not latest view,CA (Canada)
